creditor_id,loan_type,date,due_date,interest,interest_type,tenure,days_past_due
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Conventional Commercial Bank,2017-12-18,2018-06-12,27.0,Fixed Interest Rates,176,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2018-05-02,2019-07-13,2.95,Fixed Interest Rates,437,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2018-07-13,2019-07-13,2.95,Fixed Interest Rates,365,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Conventional Commercial Bank,2018-07-31,2019-07-12,40.92,Fixed Interest Rates,346,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Conventional Commercial Bank,2018-05-02,2018-11-12,28.55,Fixed Interest Rates,194,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Conventional Commercial Bank,2018-05-02,2019-05-12,40.92,Fixed Interest Rates,375,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Conventional Commercial Bank,2018-07-17,2019-01-12,28.55,Fixed Interest Rates,179,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2018-07-17,2019-01-13,2.95,Fixed Interest Rates,180,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2018-07-31,2019-07-13,2.95,Fixed Interest Rates,347,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2018-05-02,2018-11-13,2.95,Fixed Interest Rates,195,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2018-07-13,2019-07-13,2.95,Fixed Interest Rates,365,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2018-05-02,2019-05-13,2.95,Fixed Interest Rates,376,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2018-01-02,2018-07-13,2.95,Fixed Interest Rates,192,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Conventional Commercial Bank,2018-01-02,2018-07-12,27.0,Fixed Interest Rates,191,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2017-12-24,2018-06-13,2.95,Fixed Interest Rates,171,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2017-12-15,2018-06-13,2.95,Fixed Interest Rates,180,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2017-12-18,2018-06-13,2.95,Fixed Interest Rates,177,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Conventional Commercial Bank,2017-12-15,2018-06-12,27.0,Fixed Interest Rates,179,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2015-07-25,2016-06-25,68.43,Fixed Interest Rates,336,7
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Conventional Commercial Bank,2015-08-01,2016-07-25,14.0,Floating Interest Rates,359,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Financing Company,2015-01-25,2016-01-25,79.85,Fixed Interest Rates,365,0
f090c3b1-5220-4a8d-b06b-2027d57ea2b6,Conventional Commercial Bank,2015-01-26,2016-01-25,13.5,Floating Interest Rates,364,0
341bfbd2-b0b3-4c04-9c77-0e7fd94af2a3,Conventional Commercial Bank,2018-05-22,2018-07-22,14.5,Fixed Interest Rates,61,41
341bfbd2-b0b3-4c04-9c77-0e7fd94af2a3,Conventional Commercial Bank,2018-05-24,2018-06-21,15.0,Fixed Interest Rates,28,0
341bfbd2-b0b3-4c04-9c77-0e7fd94af2a3,Financing Company,2018-05-23,2018-06-26,0.16,Fixed Interest Rates,34,0
341bfbd2-b0b3-4c04-9c77-0e7fd94af2a3,Financing Company,2018-05-22,2018-06-26,0.0,Fixed Interest Rates,35,0
341bfbd2-b0b3-4c04-9c77-0e7fd94af2a3,Financing Company,2018-05-23,2018-06-26,0.12,Fixed Interest Rates,34,0
341bfbd2-b0b3-4c04-9c77-0e7fd94af2a3,Financing Company,2018-05-23,2018-06-26,0.18,Fixed Interest Rates,34,0
341bfbd2-b0b3-4c04-9c77-0e7fd94af2a3,Financing Company,2018-05-23,2018-06-26,0.12,Fixed Interest Rates,34,0
341bfbd2-b0b3-4c04-9c77-0e7fd94af2a3,Financing Company,2018-04-26,2018-05-26,0.12,Fixed Interest Rates,30,0
8ae4f19f-bf67-42a3-812e-546e455d3c59,Conventional Commercial Bank,2017-09-04,2021-09-04,3.14,Fixed Interest Rates,1461,0
70a62bb5-4d56-42e6-983d-03341b05329d,Conventional Commercial Bank,2017-09-03,2020-09-03,26.0,Floating Interest Rates,1096,0
9e9d35ce-6276-4cea-8764-21cf04c080e6,Conventional Commercial Bank,2013-06-09,2017-06-09,14.4,Fixed Interest Rates,1461,1727
4e42cff5-ca67-4d5f-8c91-48d6999ccc13,Conventional Commercial Bank,2018-01-04,2020-02-04,8.0,Fixed Interest Rates,761,0
4e42cff5-ca67-4d5f-8c91-48d6999ccc13,Financing Company,2017-10-20,2020-09-20,18.91,Fixed Interest Rates,1066,0
4e42cff5-ca67-4d5f-8c91-48d6999ccc13,Financing Company,2017-03-04,2020-02-04,25.37,Fixed Interest Rates,1067,0
4e42cff5-ca67-4d5f-8c91-48d6999ccc13,Financing Company,2017-05-18,2018-05-18,41.19,Fixed Interest Rates,365,0
4e42cff5-ca67-4d5f-8c91-48d6999ccc13,Conventional Commercial Bank,2015-08-21,2018-07-20,12.5,Fixed Interest Rates,1064,0
4e42cff5-ca67-4d5f-8c91-48d6999ccc13,Financing Company,2015-08-20,2018-07-20,13.25,Fixed Interest Rates,1065,0
4e42cff5-ca67-4d5f-8c91-48d6999ccc13,Financing Company,2014-07-15,2017-06-15,24.66,Fixed Interest Rates,1066,0
4e42cff5-ca67-4d5f-8c91-48d6999ccc13,Conventional Commercial Bank,2016-10-28,2017-04-27,6.0,Fixed Interest Rates,181,0
4e42cff5-ca67-4d5f-8c91-48d6999ccc13,Conventional Commercial Bank,2016-03-19,2016-09-18,6.0,Floating Interest Rates,183,0
4e42cff5-ca67-4d5f-8c91-48d6999ccc13,Conventional Commercial Bank,2015-08-22,2016-02-21,7.0,Floating Interest Rates,183,0
fd9bfe14-bb7c-437d-bd3a-3ce2bc12e3aa,Conventional Commercial Bank,2016-11-18,2018-11-18,6.0,Floating Interest Rates,730,137
fd9bfe14-bb7c-437d-bd3a-3ce2bc12e3aa,Financing Company,2016-07-14,2017-08-14,44.9,Fixed Interest Rates,396,50
fd9bfe14-bb7c-437d-bd3a-3ce2bc12e3aa,Financing Company,2015-08-09,2016-08-09,45.84,Fixed Interest Rates,366,0
f84a5442-c50e-4829-bca7-3bdd43f95040,Conventional Rural Bank,2016-07-01,2017-07-01,9.0,Fixed Interest Rates,365,30
f84a5442-c50e-4829-bca7-3bdd43f95040,Conventional Rural Bank,2015-08-28,2016-08-28,9.0,Fixed Interest Rates,366,30
f84a5442-c50e-4829-bca7-3bdd43f95040,Conventional Commercial Bank,2015-05-01,2015-10-31,14.4,Fixed Interest Rates,183,0
f84a5442-c50e-4829-bca7-3bdd43f95040,Conventional Rural Bank,2014-11-28,2015-11-28,15.0,Fixed Interest Rates,365,30
f84a5442-c50e-4829-bca7-3bdd43f95040,Conventional Commercial Bank,2018-10-18,2020-04-17,6.0,Floating Interest Rates,547,0
f5751bbf-f961-4673-bee1-8cdf88d6d475,Conventional Commercial Bank,2017-05-29,2022-05-29,19.75,Floating Interest Rates,1826,0
f5751bbf-f961-4673-bee1-8cdf88d6d475,Conventional Commercial Bank,2015-12-27,2018-12-27,12.6,Fixed Interest Rates,1096,0
f5751bbf-f961-4673-bee1-8cdf88d6d475,Conventional Commercial Bank,2015-12-27,2018-12-27,12.6,Fixed Interest Rates,1096,0
f5751bbf-f961-4673-bee1-8cdf88d6d475,Conventional Commercial Bank,2015-11-05,2016-05-05,14.4,Fixed Interest Rates,182,0
deea1a33-4d0d-4aa4-b6ed-0088d4566d81,Conventional Commercial Bank,2016-07-17,2019-07-17,6.0,Floating Interest Rates,1095,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-05-23,2018-11-06,28.55,Fixed Interest Rates,167,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-08-11,2018-11-06,31.26,Fixed Interest Rates,87,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-08-11,2018-11-07,2.95,Fixed Interest Rates,88,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-05-23,2018-11-07,2.95,Fixed Interest Rates,168,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-08-12,2018-11-07,27.3,Fixed Interest Rates,87,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-05-25,2018-11-06,28.55,Fixed Interest Rates,165,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-04-17,2018-10-06,28.55,Fixed Interest Rates,172,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-04-18,2018-10-06,28.55,Fixed Interest Rates,171,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-05-23,2018-11-06,28.55,Fixed Interest Rates,167,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-04-22,2018-10-06,28.55,Fixed Interest Rates,167,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-08-11,2018-11-06,31.26,Fixed Interest Rates,87,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-04-22,2018-10-07,2.95,Fixed Interest Rates,168,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-04-17,2018-10-07,2.95,Fixed Interest Rates,173,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-08-11,2018-11-07,2.95,Fixed Interest Rates,88,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-05-23,2018-11-07,2.95,Fixed Interest Rates,168,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-05-25,2018-11-07,2.95,Fixed Interest Rates,166,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-07-07,2018-08-07,2.95,Fixed Interest Rates,31,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-07-07,2018-08-06,22.15,Fixed Interest Rates,30,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-06-17,2018-07-07,2.95,Fixed Interest Rates,20,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-06-17,2018-07-06,22.15,Fixed Interest Rates,19,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-03-17,2018-04-06,22.0,Fixed Interest Rates,20,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-03-14,2018-04-06,22.0,Fixed Interest Rates,23,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-03-17,2018-04-07,2.94,Fixed Interest Rates,21,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-03-14,2018-04-07,2.95,Fixed Interest Rates,24,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-02-25,2018-03-06,22.0,Fixed Interest Rates,9,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-02-07,2018-03-06,22.0,Fixed Interest Rates,27,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-02-08,2018-03-06,22.0,Fixed Interest Rates,26,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-01-08,2018-02-07,2.95,Fixed Interest Rates,30,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-01-08,2018-02-06,22.0,Fixed Interest Rates,29,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2017-11-17,2018-02-07,21.0,Fixed Interest Rates,82,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2017-12-14,2018-01-06,22.0,Fixed Interest Rates,23,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2017-11-04,2017-12-06,22.0,Fixed Interest Rates,32,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2017-10-07,2017-11-07,2.95,Fixed Interest Rates,31,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2017-10-07,2017-11-06,22.0,Fixed Interest Rates,30,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2017-04-10,2017-07-07,2.94,Fixed Interest Rates,88,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2017-04-11,2017-07-07,2.94,Fixed Interest Rates,87,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-02-07,2018-03-07,2.94,Fixed Interest Rates,28,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2017-11-04,2017-12-07,2.94,Fixed Interest Rates,33,0
5777f684-ad49-4618-886a-821ae417b032,Conventional Commercial Bank,2018-02-05,2018-03-06,22.0,Fixed Interest Rates,29,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2017-12-14,2018-01-07,2.95,Fixed Interest Rates,24,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-02-05,2018-03-07,2.95,Fixed Interest Rates,30,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-02-25,2018-03-07,2.94,Fixed Interest Rates,10,0
5777f684-ad49-4618-886a-821ae417b032,Financing Company,2018-02-08,2018-03-07,2.95,Fixed Interest Rates,27,0
7d94a49f-b725-4f19-9dfa-0adb608e433c,Conventional Rural Bank,2014-02-21,2019-02-21,13.0,Fixed Interest Rates,1826,90
4dd37364-760f-4e29-8f3e-ced5061c873c,Conventional Commercial Bank,2016-02-13,2019-02-13,3.13,Fixed Interest Rates,1096,0
4dd37364-760f-4e29-8f3e-ced5061c873c,Conventional Commercial Bank,2014-03-24,2017-03-24,3.66,Fixed Interest Rates,1096,0
673377c3-6c2b-4caf-ac2d-c424bd14521d,Conventional Commercial Bank,2018-06-29,2021-05-28,9.0,Fixed Interest Rates,1064,5
673377c3-6c2b-4caf-ac2d-c424bd14521d,Financing Company,2018-06-28,2021-05-28,22.4,Fixed Interest Rates,1065,0
34ad8e59-d753-4779-bb99-bf39ca5acd11,Conventional Commercial Bank,2018-10-15,2018-11-03,15.0,Fixed Interest Rates,19,0
fd7d2207-ad99-488a-87ab-46eaad8bea37,Conventional Commercial Bank,2012-11-25,2032-12-08,5.0,Floating Interest Rates,7318,25
fd7d2207-ad99-488a-87ab-46eaad8bea37,Conventional Commercial Bank,2016-10-18,2019-10-18,6.0,Floating Interest Rates,1095,12
16fecc5a-55a0-46de-a568-adffef31f8e2,Conventional Commercial Bank,2017-11-23,2018-02-23,41.0,Fixed Interest Rates,92,154
16fecc5a-55a0-46de-a568-adffef31f8e2,Financing Company,2016-03-25,2019-03-25,22.21,Fixed Interest Rates,1095,39
16fecc5a-55a0-46de-a568-adffef31f8e2,Financing Company,2017-11-23,2017-12-11,0.3,Fixed Interest Rates,18,0
16fecc5a-55a0-46de-a568-adffef31f8e2,Financing Company,2017-02-27,2017-04-26,0.48,Fixed Interest Rates,58,0
16fecc5a-55a0-46de-a568-adffef31f8e2,Conventional Commercial Bank,2015-05-30,2016-10-07,9.75,Fixed Interest Rates,496,26
16fecc5a-55a0-46de-a568-adffef31f8e2,Financing Company,2013-10-31,2016-10-07,23.28,Fixed Interest Rates,1072,26
26b76fb1-2f08-40cc-894f-95af15aead3d,Financing Company,2018-10-30,2018-11-29,0.0,Fixed Interest Rates,30,0
26b76fb1-2f08-40cc-894f-95af15aead3d,Conventional Commercial Bank,2017-12-10,2018-12-10,0.0,Floating Interest Rates,365,0
26b76fb1-2f08-40cc-894f-95af15aead3d,Conventional Commercial Bank,2014-07-11,2018-07-11,14.4,Fixed Interest Rates,1461,0
d64667fe-4ed4-437d-81dd-c0675c6acf41,Conventional Commercial Bank,2018-08-24,2022-08-24,16.5,Floating Interest Rates,1461,0
d64667fe-4ed4-437d-81dd-c0675c6acf41,Conventional Commercial Bank,2016-12-01,2020-12-02,6.0,Floating Interest Rates,1462,0
471c132b-6534-4b19-93e7-3716c1e0345f,Financing Company,2017-06-30,2018-12-30,46.69,Fixed Interest Rates,548,0
471c132b-6534-4b19-93e7-3716c1e0345f,Financing Company,2016-05-01,2017-11-01,47.14,Fixed Interest Rates,549,0
471c132b-6534-4b19-93e7-3716c1e0345f,Financing Company,2014-03-24,2015-09-24,45.73,Fixed Interest Rates,549,0
471c132b-6534-4b19-93e7-3716c1e0345f,Conventional Commercial Bank,2016-06-25,2020-06-25,10.86,Margin,1461,0
471c132b-6534-4b19-93e7-3716c1e0345f,Financing Company,2016-06-25,2020-06-25,18.29,Margin,1461,0
29e19c04-592d-4ec9-87e3-0cad45efaa08,Conventional Commercial Bank,2016-02-18,2019-02-18,3.13,Fixed Interest Rates,1096,0
29e19c04-592d-4ec9-87e3-0cad45efaa08,Conventional Commercial Bank,2015-01-03,2015-07-03,0.0,Fixed Interest Rates,181,0
29e19c04-592d-4ec9-87e3-0cad45efaa08,Financing Company,2014-12-31,2015-07-03,0.0,Fixed Interest Rates,184,0
9021eb07-b79e-43db-b418-78e3615d61d5,Conventional Commercial Bank,2017-10-16,2020-10-16,3.13,Fixed Interest Rates,1096,0
78d28cc7-3732-45ff-8ed4-bad6776f96f0,Conventional Commercial Bank,2016-11-26,2019-11-26,6.0,Floating Interest Rates,1095,0
78d28cc7-3732-45ff-8ed4-bad6776f96f0,Conventional Commercial Bank,2016-08-27,2017-02-26,6.0,Floating Interest Rates,183,0
78d28cc7-3732-45ff-8ed4-bad6776f96f0,Conventional Commercial Bank,2016-03-13,2016-09-12,6.0,Floating Interest Rates,183,0
78d28cc7-3732-45ff-8ed4-bad6776f96f0,Conventional Rural Bank,2015-12-04,2016-06-04,27.0,Floating Interest Rates,183,0
78d28cc7-3732-45ff-8ed4-bad6776f96f0,Conventional Commercial Bank,2015-01-18,2015-07-18,4.04,Fixed Interest Rates,181,0
c1c5bd34-263b-49d2-9e81-b5581af84458,Conventional Commercial Bank,2016-07-16,2018-07-16,6.0,Floating Interest Rates,730,0
c1c5bd34-263b-49d2-9e81-b5581af84458,Conventional Commercial Bank,2014-07-05,2016-07-05,3.73,Fixed Interest Rates,731,0
2a66668b-238f-403b-9566-241b961d0d85,Conventional Rural Bank,2014-12-19,2018-12-19,18.0,Fixed Interest Rates,1461,74
2a66668b-238f-403b-9566-241b961d0d85,Financing Company,2015-08-14,2016-07-13,61.07,Fixed Interest Rates,334,20
2a66668b-238f-403b-9566-241b961d0d85,Financing Company,2015-05-28,2018-04-28,27.23,Fixed Interest Rates,1066,0
2a66668b-238f-403b-9566-241b961d0d85,Conventional Commercial Bank,2015-10-18,2018-05-04,9.15,Fixed Interest Rates,929,0
2a66668b-238f-403b-9566-241b961d0d85,Financing Company,2014-07-19,2017-06-19,26.39,Fixed Interest Rates,1066,14
2a66668b-238f-403b-9566-241b961d0d85,Conventional Commercial Bank,2015-04-06,2017-06-19,9.65,Fixed Interest Rates,805,14
2a66668b-238f-403b-9566-241b961d0d85,Conventional Rural Bank,2014-08-01,2015-02-01,27.0,Fixed Interest Rates,184,335
94db1906-d729-4332-99a9-607e30aef576,Conventional Commercial Bank,2017-09-17,2020-09-17,3.13,Fixed Interest Rates,1096,0
bd8ce741-1b69-4261-959f-1f8a54f69439,Conventional Commercial Bank,2018-08-11,2019-02-11,28.0,Floating Interest Rates,184,0
bd8ce741-1b69-4261-959f-1f8a54f69439,Conventional Commercial Bank,2013-04-01,2016-03-31,9.0,Floating Interest Rates,1095,0
e6b86506-ef4e-43e7-8cbd-69b7a6da3b4f,Conventional Commercial Bank,2017-06-22,2021-06-22,22.0,Floating Interest Rates,1461,0
e6b86506-ef4e-43e7-8cbd-69b7a6da3b4f,Conventional Commercial Bank,2015-04-17,2019-04-17,15.0,Fixed Interest Rates,1461,16
57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,Financing Company,2018-03-03,2020-03-03,45.01,Fixed Interest Rates,731,0
57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,Financing Company,2018-08-25,2018-09-27,0.0,Fixed Interest Rates,33,36
57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,Financing Company,2018-10-27,2023-10-25,21.07,Fixed Interest Rates,1824,0
57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,Conventional Commercial Bank,2018-10-25,2023-10-25,9.0,Fixed Interest Rates,1826,0
57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,Financing Company,2018-08-25,2018-09-27,0.0,Fixed Interest Rates,33,5
57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,Financing Company,2018-07-05,2018-07-27,0.0,Fixed Interest Rates,22,6
57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,Financing Company,2018-06-01,2018-06-27,0.0,Fixed Interest Rates,26,0
57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,Financing Company,2018-06-01,2018-06-27,0.0,Fixed Interest Rates,26,0
57c335ce-a59c-4e0a-9ca9-11b4b96af7e4,Financing Company,2014-07-26,2015-07-25,39.48,Fixed Interest Rates,364,7
8f1be164-e107-4235-bb86-6a15b1389561,Financing Company,2017-02-12,2019-11-10,36.27,Fixed Interest Rates,1001,22
8f1be164-e107-4235-bb86-6a15b1389561,Financing Company,2018-07-09,2020-07-09,23.52,Fixed Interest Rates,731,0
9d230fd0-983c-49d2-b367-bb68d4a78447,Conventional Commercial Bank,2017-04-30,2017-10-29,11.5,Fixed Interest Rates,182,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2018-09-09,2018-12-09,35.0,Fixed Interest Rates,91,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2018-09-27,2018-10-27,35.0,Fixed Interest Rates,30,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2018-04-27,2018-07-27,35.0,Fixed Interest Rates,91,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2018-06-21,2018-07-21,35.0,Fixed Interest Rates,30,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2018-04-13,2018-05-13,35.0,Fixed Interest Rates,30,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2018-02-01,2018-05-01,30.0,Fixed Interest Rates,89,1
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2018-03-29,2018-04-29,35.0,Fixed Interest Rates,31,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2018-03-15,2018-06-15,35.0,Fixed Interest Rates,92,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-12-23,2018-04-03,0.47,Fixed Interest Rates,101,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2018-02-11,2018-03-11,35.0,Fixed Interest Rates,28,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2017-12-28,2018-03-28,30.0,Fixed Interest Rates,90,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2018-02-26,2018-03-26,35.0,Fixed Interest Rates,28,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-12-29,2018-02-03,0.0,Fixed Interest Rates,36,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-11-24,2018-01-03,0.0,Fixed Interest Rates,40,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-11-26,2018-01-03,0.0,Fixed Interest Rates,38,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2017-10-31,2018-01-31,30.0,Fixed Interest Rates,92,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2017-09-24,2017-10-24,30.0,Fixed Interest Rates,30,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-08-30,2017-10-03,0.0,Fixed Interest Rates,34,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2017-08-31,2017-10-01,30.0,Fixed Interest Rates,31,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-07-30,2017-09-03,0.0,Fixed Interest Rates,35,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-05-12,2017-08-03,0.47,Fixed Interest Rates,83,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-06-22,2017-10-03,0.47,Fixed Interest Rates,103,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-05-31,2017-07-03,0.0,Fixed Interest Rates,33,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-03-07,2017-06-03,0.47,Fixed Interest Rates,88,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-02-23,2017-06-03,0.47,Fixed Interest Rates,100,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-02-08,2017-05-03,0.47,Fixed Interest Rates,84,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-02-25,2017-04-03,0.0,Fixed Interest Rates,37,0
80079746-f673-40be-a3fd-c88bf502e376,Financing Company,2017-02-23,2017-04-03,0.0,Fixed Interest Rates,39,0
80079746-f673-40be-a3fd-c88bf502e376,Conventional Commercial Bank,2017-02-23,2017-03-23,25.0,Fixed Interest Rates,28,0
f2b012cf-4f84-4754-aa4f-b002c802e054,Conventional Commercial Bank,2012-01-28,2015-01-28,8.64,Floating Interest Rates,1096,2104
8770d677-2216-4308-8502-131aa272876e,Conventional Commercial Bank,2017-12-01,2019-12-01,6.0,Floating Interest Rates,730,0
6c7ed38a-5909-46fe-b26e-1a674c1f7dc0,Conventional Commercial Bank,2017-09-15,2018-09-15,6.0,Floating Interest Rates,365,0
6c7ed38a-5909-46fe-b26e-1a674c1f7dc0,Conventional Commercial Bank,2016-09-27,2017-09-27,6.0,Floating Interest Rates,365,0
5bbe2fe9-c9f8-43de-8608-4e116e94baf3,Conventional Commercial Bank,2018-04-14,2021-04-14,3.13,Fixed Interest Rates,1096,0
5bbe2fe9-c9f8-43de-8608-4e116e94baf3,Conventional Commercial Bank,2017-10-13,2020-10-13,3.13,Fixed Interest Rates,1096,0
a8a3e3e5-a948-4350-b86f-2637d148663d,Conventional Commercial Bank,2017-06-19,2019-06-19,6.0,Floating Interest Rates,730,0
a8a3e3e5-a948-4350-b86f-2637d148663d,Conventional Rural Bank,2017-05-25,2017-11-25,27.0,Fixed Interest Rates,184,0
a8a3e3e5-a948-4350-b86f-2637d148663d,Conventional Commercial Bank,2016-01-14,2017-07-14,14.4,Fixed Interest Rates,547,0
a8a3e3e5-a948-4350-b86f-2637d148663d,Conventional Commercial Bank,2015-07-12,2016-01-12,14.4,Fixed Interest Rates,184,0
a8a3e3e5-a948-4350-b86f-2637d148663d,Conventional Rural Bank,2016-11-20,2017-05-20,27.0,Fixed Interest Rates,181,12
a8a3e3e5-a948-4350-b86f-2637d148663d,Conventional Commercial Bank,2014-02-24,2017-02-24,13.0,Floating Interest Rates,1096,0
a8a3e3e5-a948-4350-b86f-2637d148663d,Conventional Rural Bank,2016-05-19,2016-11-19,27.0,Fixed Interest Rates,184,0
a8a3e3e5-a948-4350-b86f-2637d148663d,Conventional Rural Bank,2015-11-19,2016-05-19,27.0,Fixed Interest Rates,182,0
a8a3e3e5-a948-4350-b86f-2637d148663d,Conventional Rural Bank,2015-05-18,2015-11-18,27.0,Fixed Interest Rates,184,0
092bdcc6-5695-4505-a526-72daf2955657,Financing Company,2016-03-14,2020-02-14,17.94,Fixed Interest Rates,1432,18
5bdc83f2-c6b5-4899-9c1a-141eb840f2c6,Conventional Commercial Bank,2018-09-10,2018-11-10,54.0,Fixed Interest Rates,61,0
