"loan_id","creditor_id","requested_date","payment_date","due_date","repayment_date","region_id","subdistrict_id","amount","volume","quality","loan_type","date","due_date2","interest","interest_type","tenure","days_past_due"
"6301","854b71ec-47b2-4a8d-b16e-030d94ceb97c","1/4/2018 7:30","2/4/2018 9:01","4/23/2018 3:03","11/1/2018 5:15","6","21","200","15","71.73","","","","","","",""
"7213","854b71ec-47b2-4a8d-b16e-030d94ceb97c","11/4/2018 6:12","12/4/2018 3:42","3/5/2018 9:43","","6","49","200","12","67","","","","","","",""
"6325","474bbb64-d268-4973-ac6d-8e5958cedf0d","1/4/2018 13:43","2/4/2018 9:01","4/23/2018 8:03","4/19/2018 0:00","6","17","100","14","72.8","Conventional Commercial Bank","8/15/2015","8/15/2018","3.72","Fixed Interest Rates","1096","0"
"6376","474bbb64-d268-4973-ac6d-8e5958cedf0d","1/4/2018 22:12","2/4/2018 9:01","4/23/2018 8:03","","6","40","100","14","72.03","Conventional Commercial Bank","8/15/2015","8/15/2018","3.72","Fixed Interest Rates","1096","0"
"6668","474bbb64-d268-4973-ac6d-8e5958cedf0d","4/4/2018 9:37","7/4/2018 0:33","4/26/2018 7:20","","6","44","200","14","71.8","Conventional Commercial Bank","8/15/2015","8/15/2018","3.72","Fixed Interest Rates","1096","0"
"7022","474bbb64-d268-4973-ac6d-8e5958cedf0d","8/4/2018 23:35","9/4/2018 8:08","4/28/2018 11:24","","6","93","200","14","74.8","Conventional Commercial Bank","8/15/2015","8/15/2018","3.72","Fixed Interest Rates","1096","0"
"6303","105f5dbc-cc36-4400-a5d9-429981c7c14a","1/4/2018 7:38","2/4/2018 4:02","4/23/2018 2:31","4/13/2018 3:04","6","22","200","13","58.966666666667","Conventional Commercial Bank","12/16/2017","12/16/2020","6","Floating Interest Rates","1096","0"
"6504","105f5dbc-cc36-4400-a5d9-429981c7c14a","2/4/2018 18:03","4/4/2018 7:37","4/23/2018 12:22","4/13/2018 3:04","6","4","500","14","62","Conventional Commercial Bank","12/16/2017","12/16/2020","6","Floating Interest Rates","1096","0"
"6505","105f5dbc-cc36-4400-a5d9-429981c7c14a","2/4/2018 18:04","4/4/2018 7:37","4/23/2018 12:22","4/12/2018 5:01","6","17","200","14","60","Conventional Commercial Bank","12/16/2017","12/16/2020","6","Floating Interest Rates","1096","0"
"6630","105f5dbc-cc36-4400-a5d9-429981c7c14a","4/4/2018 4:31","4/4/2018 7:37","4/23/2018 12:22","4/12/2018 5:02","6","9","200","16","68.13","Conventional Commercial Bank","12/16/2017","12/16/2020","6","Floating Interest Rates","1096","0"
"6631","105f5dbc-cc36-4400-a5d9-429981c7c14a","4/4/2018 4:31","4/4/2018 7:37","4/23/2018 12:22","4/12/2018 5:01","6","29","200","13","68.73","Conventional Commercial Bank","12/16/2017","12/16/2020","6","Floating Interest Rates","1096","0"
"6632","105f5dbc-cc36-4400-a5d9-429981c7c14a","4/4/2018 4:31","4/4/2018 7:37","4/23/2018 12:22","11/1/2018 4:59","6","9","200","14","71.07","Conventional Commercial Bank","12/16/2017","12/16/2020","6","Floating Interest Rates","1096","0"
"7611","105f5dbc-cc36-4400-a5d9-429981c7c14a","3/18/2018 4:30","3/18/2018 6:38","8/2/2018 11:43","4/23/2018 5:40","6","12","200","15","69.5","Conventional Commercial Bank","12/16/2017","12/16/2020","6","Floating Interest Rates","1096","0"
"7612","105f5dbc-cc36-4400-a5d9-429981c7c14a","3/18/2018 4:30","3/18/2018 6:37","8/2/2018 11:43","4/28/2018 2:17","6","36","200","11","70.17","Conventional Commercial Bank","12/16/2017","12/16/2020","6","Floating Interest Rates","1096","0"
"7613","105f5dbc-cc36-4400-a5d9-429981c7c14a","3/18/2018 4:30","3/18/2018 6:38","8/2/2018 11:43","4/23/2018 5:40","6","36","200","14","71.13","Conventional Commercial Bank","12/16/2017","12/16/2020","6","Floating Interest Rates","1096","0"
"6480","9be46e46-e3fc-4c8b-a9ff-ed440d749b6e","2/4/2018 11:29","4/4/2018 7:44","4/23/2018 12:22","","6","10","200","17","70.1","Financing Company","2/15/2018","2/5/2019","45.92","Fixed Interest Rates","355","0"
"7241","9be46e46-e3fc-4c8b-a9ff-ed440d749b6e","11/4/2018 13:50","12/4/2018 3:47","3/5/2018 9:43","","6","67","200","15","72.98","Financing Company","2/15/2018","2/5/2019","45.92","Fixed Interest Rates","355","0"
"6304","612ec9cd-5cb6-4acb-8669-49550c787982","1/4/2018 8:01","2/4/2018 4:02","4/23/2018 2:31","","6","22","200","14","74.525","Financing Company","3/25/2016","8/26/2018","11.3","Fixed Interest Rates","884","159"
"6467","612ec9cd-5cb6-4acb-8669-49550c787982","2/4/2018 8:51","4/4/2018 7:43","4/23/2018 12:22","","6","21","200","14","77.15","Financing Company","3/25/2016","8/26/2018","11.3","Fixed Interest Rates","884","159"
"6523","612ec9cd-5cb6-4acb-8669-49550c787982","3/4/2018 3:41","7/4/2018 0:34","4/26/2018 7:20","","6","40","200","15","67.85","Financing Company","3/25/2016","8/26/2018","11.3","Fixed Interest Rates","884","159"
"6952","612ec9cd-5cb6-4acb-8669-49550c787982","8/4/2018 3:09","8/4/2018 5:31","4/27/2018 12:37","4/21/2019 0:00","6","93","200","13","77","Financing Company","3/25/2016","8/26/2018","11.3","Fixed Interest Rates","884","159"
"7359","612ec9cd-5cb6-4acb-8669-49550c787982","3/15/2018 6:00","3/16/2018 8:17","6/2/2018 10:56","4/21/2019 0:00","6","0","200","","","Financing Company","3/25/2016","8/26/2018","11.3","Fixed Interest Rates","884","159"
"6819","43621376-da2b-46f0-9b25-1ce6fbefb89e","6/4/2018 13:45","7/4/2018 0:38","4/26/2018 7:20","","6","113","200","15","72.53","Conventional Commercial Bank","4/21/2013","4/21/2016","4.82","Fixed Interest Rates","1096","0"
"7722","43621376-da2b-46f0-9b25-1ce6fbefb89e","3/19/2018 7:34","3/20/2018 4:28","10/3/2018 9:15","","6","139","100","15","70.6","Conventional Commercial Bank","4/21/2013","4/21/2016","4.82","Fixed Interest Rates","1096","0"
"6305","94db1906-d729-4332-99a9-607e30aef576","1/4/2018 8:08","2/4/2018 9:01","4/23/2018 3:03","","6","23","200","14","73.3","Conventional Commercial Bank","9/17/2017","9/17/2020","3.13","Fixed Interest Rates","1096","0"
"6585","94db1906-d729-4332-99a9-607e30aef576","3/4/2018 14:07","4/4/2018 7:44","4/23/2018 12:22","9/2/2018 0:00","6","14","200","14","62.5","Conventional Commercial Bank","9/17/2017","9/17/2020","3.13","Fixed Interest Rates","1096","0"
"6586","94db1906-d729-4332-99a9-607e30aef576","3/4/2018 14:08","4/4/2018 7:44","4/23/2018 12:22","","6","40","200","14","69.4","Conventional Commercial Bank","9/17/2017","9/17/2020","3.13","Fixed Interest Rates","1096","0"
"6860","94db1906-d729-4332-99a9-607e30aef576","7/4/2018 6:15","8/4/2018 5:24","4/27/2018 12:37","4/23/2018 6:58","6","64","200","14","64","Conventional Commercial Bank","9/17/2017","9/17/2020","3.13","Fixed Interest Rates","1096","0"
"7116","94db1906-d729-4332-99a9-607e30aef576","10/4/2018 2:33","12/4/2018 5:35","3/5/2018 9:43","4/28/2018 5:21","6","13","200","14","69","Conventional Commercial Bank","9/17/2017","9/17/2020","3.13","Fixed Interest Rates","1096","0"
"6306","89a9e554-daa1-4ee7-aba2-0713b284dec3","1/4/2018 8:12","4/4/2018 7:37","4/28/2018 12:30","4/13/2018 0:00","2","24","200","","","Conventional Commercial Bank","12/21/2017","6/21/2018","6","Floating Interest Rates","182","0"
"6307","a690a85b-e234-418c-a128-baac2493d682","1/4/2018 8:44","2/4/2018 4:02","4/23/2018 2:31","10/28/2018 0:00","6","25","200","14","69","Conventional Commercial Bank","2/25/2013","12/25/2013","29.08","Fixed Interest Rates","303","150"
"7328","a690a85b-e234-418c-a128-baac2493d682","3/14/2018 8:31","3/15/2018 8:35","5/3/2018 10:30","5/13/2018 0:00","6","4","200","","","Conventional Commercial Bank","2/25/2013","12/25/2013","29.08","Fixed Interest Rates","303","150"
"6798","e580c0c7-3bb2-484f-9c04-993d6c1829ef","6/4/2018 5:53","7/4/2018 1:38","4/26/2018 13:26","","2","91","200","13","83.4","Financing Company","5/25/2014","4/6/2017","26","Fixed Interest Rates","1047","0"
"7223","e580c0c7-3bb2-484f-9c04-993d6c1829ef","11/4/2018 8:03","12/4/2018 4:35","5/3/2018 13:05","","2","66","200","14","84","Financing Company","5/25/2014","4/6/2017","26","Fixed Interest Rates","1047","0"
"7494","e580c0c7-3bb2-484f-9c04-993d6c1829ef","3/16/2018 14:57","3/17/2018 6:17","7/3/2018 23:51","","2","146","200","13","82.6","Financing Company","5/25/2014","4/6/2017","26","Fixed Interest Rates","1047","0"
"7723","e580c0c7-3bb2-484f-9c04-993d6c1829ef","3/19/2018 7:57","3/19/2018 8:29","9/2/2018 11:36","","2","49","200","14","83.4","Financing Company","5/25/2014","4/6/2017","26","Fixed Interest Rates","1047","0"
"6308","59f0b316-f724-4e0f-99f5-01402d83c999","1/4/2018 8:52","2/4/2018 4:02","4/24/2018 9:55","","2","26","200","14","80.4","Conventional Commercial Bank","4/21/2017","10/21/2017","3.47","Fixed Interest Rates","183","0"
"6481","bcebe365-24d8-40c9-9848-c58545017a7c","2/4/2018 11:31","4/4/2018 5:57","4/23/2018 12:22","8/1/2018 2:02","6","6","200","14","72.8","Conventional Commercial Bank","12/12/2015","7/12/2016","15","Fixed Interest Rates","213","0"
"6658","bcebe365-24d8-40c9-9848-c58545017a7c","4/4/2018 8:18","5/4/2018 6:01","4/24/2018 7:31","4/22/2018 5:54","6","23","200","11","71.8","Conventional Commercial Bank","12/12/2015","7/12/2016","15","Fixed Interest Rates","213","0"
"7126","bcebe365-24d8-40c9-9848-c58545017a7c","10/4/2018 4:15","12/4/2018 5:24","3/5/2018 9:43","4/23/2018 19:17","6","33","200","12","73.3","Conventional Commercial Bank","12/12/2015","7/12/2016","15","Fixed Interest Rates","213","0"
"7227","bcebe365-24d8-40c9-9848-c58545017a7c","11/4/2018 10:40","12/4/2018 5:24","3/5/2018 9:43","4/22/2018 5:54","6","82","200","13","74.2","Conventional Commercial Bank","12/12/2015","7/12/2016","15","Fixed Interest Rates","213","0"
"6309","f3b322e6-f7ae-4ae0-aaae-ed4f5a001d3f","1/4/2018 8:56","","","","6","27","200","","","","","","","","",""
"6311","d438585b-1222-4c49-93e8-2f0dc7bdb1a0","1/4/2018 9:59","4/4/2018 7:43","4/23/2018 12:22","","6","17","200","14","60","","","","","","",""
"6792","d438585b-1222-4c49-93e8-2f0dc7bdb1a0","6/4/2018 2:21","7/4/2018 1:37","4/26/2018 7:20","","6","37","200","15","66.8","","","","","","",""
"6855","d438585b-1222-4c49-93e8-2f0dc7bdb1a0","7/4/2018 5:28","8/4/2018 5:28","4/27/2018 12:37","","6","49","100","14","65.8","","","","","","",""
"6883","d438585b-1222-4c49-93e8-2f0dc7bdb1a0","7/4/2018 11:15","9/4/2018 8:09","4/28/2018 11:24","","6","62","200","14","65","","","","","","",""
"7345","d438585b-1222-4c49-93e8-2f0dc7bdb1a0","3/15/2018 3:00","3/15/2018 8:36","5/3/2018 10:30","4/17/2018 3:49","6","68","200","13","65.3","","","","","","",""
"7385","d438585b-1222-4c49-93e8-2f0dc7bdb1a0","3/15/2018 11:01","","","","6","145","200","","","","","","","","",""
"7489","d438585b-1222-4c49-93e8-2f0dc7bdb1a0","3/16/2018 14:28","3/17/2018 6:58","8/2/2018 6:12","4/17/2018 4:00","6","33","200","14","63","","","","","","",""
"7608","d438585b-1222-4c49-93e8-2f0dc7bdb1a0","3/18/2018 3:51","3/18/2018 6:38","8/2/2018 11:43","4/21/2019 0:00","6","118","200","","","","","","","","",""
"7634","d438585b-1222-4c49-93e8-2f0dc7bdb1a0","3/18/2018 7:47","","","","6","3","100","","","","","","","","",""
"6312","3a49fcef-d1f7-47b9-aa32-2745173c45bd","1/4/2018 10:09","4/4/2018 7:36","4/23/2018 12:01","5/17/2018 5:56","2","28","200","14","64.28","Conventional Commercial Bank","11/30/2017","11/29/2018","6","Floating Interest Rates","364","0"
"6507","3a49fcef-d1f7-47b9-aa32-2745173c45bd","2/4/2018 21:58","4/4/2018 7:36","4/24/2018 9:55","4/24/2018 4:52","2","3","200","15","67.71","Conventional Commercial Bank","11/30/2017","11/29/2018","6","Floating Interest Rates","364","0"
"6614","3a49fcef-d1f7-47b9-aa32-2745173c45bd","4/4/2018 2:44","4/4/2018 7:36","4/23/2018 12:01","10/2/2018 7:14","2","37","200","9","79.5","Conventional Commercial Bank","11/30/2017","11/29/2018","6","Floating Interest Rates","364","0"
"6894","3a49fcef-d1f7-47b9-aa32-2745173c45bd","7/4/2018 12:16","9/4/2018 4:03","4/28/2018 12:30","4/12/2018 6:53","2","9","200","14","81.25","Conventional Commercial Bank","11/30/2017","11/29/2018","6","Floating Interest Rates","364","0"
"7437","3a49fcef-d1f7-47b9-aa32-2745173c45bd","3/16/2018 4:36","3/16/2018 4:54","6/2/2018 10:46","4/15/2018 6:04","2","36","200","15","66.38","Conventional Commercial Bank","11/30/2017","11/29/2018","6","Floating Interest Rates","364","0"
"7546","3a49fcef-d1f7-47b9-aa32-2745173c45bd","3/17/2018 7:39","3/19/2018 7:25","9/2/2018 11:36","4/24/2018 4:53","2","4","500","3","79.09","Conventional Commercial Bank","11/30/2017","11/29/2018","6","Floating Interest Rates","364","0"
"6313","e8a36c69-3046-4665-8252-b622c01e111b","1/4/2018 10:23","2/4/2018 9:01","4/23/2018 3:03","","6","29","200","14","71.8","Conventional Commercial Bank","10/5/2017","10/5/2020","6","Floating Interest Rates","1096","0"
"6510","e8a36c69-3046-4665-8252-b622c01e111b","3/4/2018 0:46","4/4/2018 7:42","4/23/2018 12:22","4/27/2018 0:00","6","24","200","","","Conventional Commercial Bank","10/5/2017","10/5/2020","6","Floating Interest Rates","1096","0"
"6575","72513dad-ca31-4b89-830c-b09790a5e5ac","3/4/2018 11:56","4/4/2018 7:43","4/23/2018 12:22","4/13/2018 7:36","6","13","200","","","Financing Company","11/6/2014","5/6/2016","46.31","Fixed Interest Rates","547","0"
"7505","72513dad-ca31-4b89-830c-b09790a5e5ac","3/16/2018 23:23","3/18/2018 6:38","8/2/2018 11:43","","6","29","200","16","73.7","Financing Company","11/6/2014","5/6/2016","46.31","Fixed Interest Rates","547","0"
"7511","72513dad-ca31-4b89-830c-b09790a5e5ac","3/17/2018 0:07","3/19/2018 7:26","9/2/2018 11:46","","6","17","200","15","72.7","Financing Company","11/6/2014","5/6/2016","46.31","Fixed Interest Rates","547","0"
"6314","5bdc83f2-c6b5-4899-9c1a-141eb840f2c6","1/4/2018 10:38","4/4/2018 7:37","4/27/2018 11:33","4/15/2018 0:00","2","24","200","","","Conventional Commercial Bank","9/10/2018","11/10/2018","54","Fixed Interest Rates","61","0"
"6315","8c56a7fb-7911-4f7c-a4ee-cf5585242562","1/4/2018 10:52","2/4/2018 4:02","4/23/2018 2:37","10/2/2018 0:00","2","30","200","","","","","","","","",""
"6316","a745db89-8825-4027-a59e-efbd95bc42bb","1/4/2018 11:12","2/4/2018 4:00","4/23/2018 2:31","8/1/2018 0:29","6","5","200","15","67.1","Financing Company","11/26/2013","11/6/2016","31","Fixed Interest Rates","1076","0"
"6984","a745db89-8825-4027-a59e-efbd95bc42bb","8/4/2018 7:19","8/4/2018 7:54","4/27/2018 12:37","4/13/2018 7:36","6","127","200","14","61.5","Financing Company","11/26/2013","11/6/2016","31","Fixed Interest Rates","1076","0"
"7075","a745db89-8825-4027-a59e-efbd95bc42bb","9/4/2018 10:03","11/4/2018 4:43","2/2/2018 12:26","4/13/2018 7:07","6","104","200","14","66","Financing Company","11/26/2013","11/6/2016","31","Fixed Interest Rates","1076","0"
"7152","a745db89-8825-4027-a59e-efbd95bc42bb","10/4/2018 9:43","11/4/2018 4:43","2/2/2018 12:26","3/5/2018 3:42","6","26","200","","","Financing Company","11/26/2013","11/6/2016","31","Fixed Interest Rates","1076","0"
"7460","a745db89-8825-4027-a59e-efbd95bc42bb","3/16/2018 9:31","3/17/2018 6:57","8/2/2018 6:12","4/27/2018 6:09","6","49","200","14","64.6","Financing Company","11/26/2013","11/6/2016","31","Fixed Interest Rates","1076","0"
"7464","a745db89-8825-4027-a59e-efbd95bc42bb","3/16/2018 9:46","3/17/2018 6:57","8/2/2018 6:12","4/27/2018 6:08","6","0","300","14","61.6","Financing Company","11/26/2013","11/6/2016","31","Fixed Interest Rates","1076","0"
"7465","a745db89-8825-4027-a59e-efbd95bc42bb","3/16/2018 9:48","3/20/2018 4:28","10/3/2018 9:15","4/20/2018 1:46","6","46","200","14","66.6","Financing Company","11/26/2013","11/6/2016","31","Fixed Interest Rates","1076","0"
"6317","70a62bb5-4d56-42e6-983d-03341b05329d","1/4/2018 11:33","2/4/2018 4:01","4/23/2018 2:31","4/21/2019 0:00","6","31","200","9","78","Conventional Commercial Bank","9/3/2017","9/3/2020","26","Floating Interest Rates","1096","0"
"6662","70a62bb5-4d56-42e6-983d-03341b05329d","4/4/2018 8:34","8/4/2018 5:29","4/27/2018 12:37","4/21/2019 0:00","6","23","200","","","Conventional Commercial Bank","9/3/2017","9/3/2020","26","Floating Interest Rates","1096","0"
"6319","6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8","1/4/2018 11:54","4/4/2018 7:36","4/23/2018 12:22","","6","32","200","14","75","Financing Company","7/11/2010","6/11/2014","24.17","Fixed Interest Rates","1431","262"
"6350","6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8","1/4/2018 14:37","2/4/2018 4:02","4/23/2018 2:31","12/2/2018 4:00","6","45","200","13","73","Financing Company","7/11/2010","6/11/2014","24.17","Fixed Interest Rates","1431","262"
"6629","6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8","4/4/2018 4:29","7/4/2018 0:33","4/26/2018 7:20","4/13/2018 5:57","6","28","100","13","67.8","Financing Company","7/11/2010","6/11/2014","24.17","Fixed Interest Rates","1431","262"
"6885","6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8","7/4/2018 11:26","8/4/2018 5:24","4/27/2018 12:37","","6","23","200","13","70","Financing Company","7/11/2010","6/11/2014","24.17","Fixed Interest Rates","1431","262"
"7084","6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8","9/4/2018 12:33","11/4/2018 4:24","2/2/2018 12:26","","6","49","200","13","72.1","Financing Company","7/11/2010","6/11/2014","24.17","Fixed Interest Rates","1431","262"
"7085","6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8","9/4/2018 12:34","11/4/2018 4:24","2/2/2018 12:26","","6","15","200","12","73.8","Financing Company","7/11/2010","6/11/2014","24.17","Fixed Interest Rates","1431","262"
"7231","6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8","11/4/2018 12:10","3/16/2018 8:16","6/2/2018 10:56","4/21/2018 6:52","6","66","200","12","74","Financing Company","7/11/2010","6/11/2014","24.17","Fixed Interest Rates","1431","262"
"7377","6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8","3/15/2018 8:36","3/16/2018 8:16","6/2/2018 10:56","","6","26","200","12","74.6","Financing Company","7/11/2010","6/11/2014","24.17","Fixed Interest Rates","1431","262"
"7720","6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8","3/19/2018 7:17","3/23/2018 6:54","5/12/2018 2:34","","6","12","200","14","74.8","Financing Company","7/11/2010","6/11/2014","24.17","Fixed Interest Rates","1431","262"
"7757","6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8","3/20/2018 2:27","3/24/2018 6:10","5/12/2018 10:57","","6","20","200","14","71.633333333333","Financing Company","7/11/2010","6/11/2014","24.17","Fixed Interest Rates","1431","262"
"6370","178ae8bb-47b4-419f-b7e1-cd1685435d25","1/4/2018 18:03","2/4/2018 9:00","4/23/2018 3:03","","6","40","200","15","79.2","Conventional Commercial Bank","7/28/2014","7/28/2016","3.73","Fixed Interest Rates","731","0"
"6745","178ae8bb-47b4-419f-b7e1-cd1685435d25","5/4/2018 6:22","7/4/2018 0:34","4/26/2018 7:20","","6","104","200","14","66","Conventional Commercial Bank","7/28/2014","7/28/2016","3.73","Fixed Interest Rates","731","0"
"7336","178ae8bb-47b4-419f-b7e1-cd1685435d25","3/14/2018 16:49","3/15/2018 8:35","5/3/2018 10:30","2/2/2018 7:06","6","9","200","12","73.7","Conventional Commercial Bank","7/28/2014","7/28/2016","3.73","Fixed Interest Rates","731","0"
"6320","3b11717b-6c2c-4017-9b98-87083333dfbe","1/4/2018 12:00","2/4/2018 4:00","4/23/2018 2:31","","6","33","200","13","81.933333333333","Conventional Commercial Bank","3/30/2017","4/25/2018","9","Floating Interest Rates","391","7"
"7260","3b11717b-6c2c-4017-9b98-87083333dfbe","12/4/2018 1:36","12/4/2018 5:33","3/5/2018 9:43","","6","3","200","13","78.8","Conventional Commercial Bank","3/30/2017","4/25/2018","9","Floating Interest Rates","391","7"
"6321","5d2b0723-65c2-4b87-92e2-9e617d996b11","1/4/2018 12:22","2/4/2018 4:00","4/23/2018 2:31","","6","34","200","14","75.56","","","","","","",""
"6506","5d2b0723-65c2-4b87-92e2-9e617d996b11","2/4/2018 21:57","4/4/2018 7:41","4/23/2018 12:22","","6","77","200","15","74.53","","","","","","",""
"6520","5d2b0723-65c2-4b87-92e2-9e617d996b11","3/4/2018 2:41","4/4/2018 7:41","4/23/2018 12:22","","6","24","200","16","76.41","","","","","","",""
"6588","5d2b0723-65c2-4b87-92e2-9e617d996b11","3/4/2018 15:17","7/4/2018 0:34","4/26/2018 7:20","","6","3","200","15","76.33","","","","","","",""
"6780","5d2b0723-65c2-4b87-92e2-9e617d996b11","5/4/2018 13:27","7/4/2018 0:34","4/26/2018 7:20","","6","49","200","15","76.13","","","","","","",""
"6835","5d2b0723-65c2-4b87-92e2-9e617d996b11","7/4/2018 2:27","7/4/2018 5:08","4/27/2018 12:37","4/21/2019 0:00","6","40","200","","","","","","","","",""
"6322","547fc18f-1029-43ac-a652-dfbbde3c9720","1/4/2018 13:41","2/4/2018 9:01","4/23/2018 3:06","7/16/2018 0:00","6","23","200","0","100","","","","","","",""
"6324","547fc18f-1029-43ac-a652-dfbbde3c9720","1/4/2018 13:42","8/4/2018 5:31","4/27/2018 12:37","4/28/2018 6:52","6","35","200","15","71.6","","","","","","",""
"6863","547fc18f-1029-43ac-a652-dfbbde3c9720","7/4/2018 7:26","8/4/2018 5:35","4/27/2018 12:37","4/28/2018 6:51","6","120","200","13","67","","","","","","",""
"6323","cc786610-f32c-4f9a-bd41-d3bbe4520f58","1/4/2018 13:41","2/4/2018 4:01","4/23/2018 2:37","","2","17","100","13","82.1","Conventional Commercial Bank","5/28/2018","6/1/2023","21","Fixed Interest Rates","1830","0"
